dataset,dataset_label,model,model_label,seed,attack,epsilon_255,conditional_robust_accuracy,source_count,sources
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,FGSM,0.2,0.7663716814159292,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,FGSM,0.25,0.7026548672566372,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,FGSM,0.5,0.5646017699115045,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,FGSM,1.0,0.46371681415929206,2,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,PGD,0.1,0.8743362831858407,2,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,PGD,0.15,0.8,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,PGD,0.2,0.7008849557522124,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,PGD,0.25,0.6070796460176991,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,PGD,0.5,0.17168141592920355,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,PGD,1.0,0.0,2,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,FGSM,2.0,0.4389380530973451,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,FGSM,4.0,0.43716814159292033,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,FGSM,8.0,0.45486725663716815,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,FGSM,16.0,0.4495575221238938,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,PGD,2.0,0.0,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,PGD,4.0,0.0,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,PGD,8.0,0.0,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed42,PGD,16.0,0.0,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed42/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,FGSM,0.1,0.9128856624319419,2,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,FGSM,0.15,0.8548094373865699,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,FGSM,0.2,0.8130671506352087,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,FGSM,0.25,0.7477313974591652,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,FGSM,0.5,0.6152450090744102,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,FGSM,1.0,0.4791288566243194,2,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,PGD,0.1,0.9128856624319419,2,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,PGD,0.15,0.8475499092558983,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,PGD,0.2,0.7803992740471869,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,PGD,0.25,0.705989110707804,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,PGD,0.5,0.3466424682395644,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,PGD,1.0,0.018148820326678767,2,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,FGSM,2.0,0.38656987295825773,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,FGSM,4.0,0.3647912885662432,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,FGSM,8.0,0.3738656987295826,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,FGSM,16.0,0.40834845735027225,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,PGD,2.0,0.0,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,PGD,4.0,0.0,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,PGD,8.0,0.0,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed43,PGD,16.0,0.0,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed43/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,FGSM,0.1,0.9520295202952029,2,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,FGSM,0.15,0.9040590405904059,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,FGSM,0.2,0.8560885608856088,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,FGSM,0.25,0.8081180811808119,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,FGSM,0.5,0.6789667896678967,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,FGSM,1.0,0.5479704797047971,2,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,PGD,0.1,0.948339483394834,2,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,PGD,0.15,0.8929889298892989,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,PGD,0.2,0.8394833948339483,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,PGD,0.25,0.7822878228782287,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,PGD,0.5,0.474169741697417,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_fine_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,PGD,1.0,0.07564575645756458,2,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_fine_max1024.json;results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,FGSM,2.0,0.4797047970479705,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,FGSM,4.0,0.4612546125461255,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,FGSM,8.0,0.4575645756457565,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,FGSM,16.0,0.4612546125461255,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,PGD,2.0,0.0,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,PGD,4.0,0.0,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,PGD,8.0,0.0,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_main_max1024.json
chest_xray_pneumonia,Chest X-ray,convnext_tiny,ConvNeXt-T,seed44,PGD,16.0,0.0,1,results/chest_xray_pneumonia/convnext_tiny/robustness/seed44/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,FGSM,0.1,0.9567404426559356,2,results/malaria/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json;results/malaria/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,FGSM,0.15,0.9325955734406438,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,FGSM,0.2,0.9024144869215291,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,FGSM,0.25,0.8742454728370221,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,FGSM,0.5,0.7967806841046278,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,FGSM,1.0,0.7173038229376257,2,results/malaria/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json;results/malaria/resnet18/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,PGD,0.1,0.9245472837022133,2,results/malaria/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json;results/malaria/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,PGD,0.15,0.8440643863179075,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,PGD,0.2,0.7454728370221329,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,PGD,0.25,0.6327967806841046,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,PGD,0.5,0.11167002012072434,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,PGD,1.0,0.002012072434607646,2,results/malaria/resnet18/robustness/seed42/robustness_attacks_fine_max1024.json;results/malaria/resnet18/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,FGSM,2.0,0.6680080482897385,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,FGSM,4.0,0.704225352112676,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,FGSM,8.0,0.7233400402414487,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,FGSM,16.0,0.7132796780684104,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,PGD,2.0,0.0,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,PGD,4.0,0.0,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,PGD,8.0,0.0,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed42,PGD,16.0,0.0,1,results/malaria/resnet18/robustness/seed42/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,FGSM,0.1,0.9688442211055276,2,results/malaria/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json;results/malaria/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,FGSM,0.15,0.9527638190954774,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,FGSM,0.2,0.9376884422110553,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,FGSM,0.25,0.9256281407035176,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,FGSM,0.5,0.8552763819095477,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,FGSM,1.0,0.7899497487437186,2,results/malaria/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json;results/malaria/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,PGD,0.1,0.9567839195979899,2,results/malaria/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json;results/malaria/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,PGD,0.15,0.9216080402010051,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,PGD,0.2,0.8653266331658291,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,PGD,0.25,0.8040201005025126,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,PGD,0.5,0.2904522613065327,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,PGD,1.0,0.005025125628140704,2,results/malaria/resnet18/robustness/seed43/robustness_attacks_fine_max1024.json;results/malaria/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,FGSM,2.0,0.7477386934673367,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,FGSM,4.0,0.7668341708542713,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,FGSM,8.0,0.8060301507537688,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,FGSM,16.0,0.7758793969849246,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,PGD,2.0,0.0,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,PGD,4.0,0.0,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,PGD,8.0,0.0,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed43,PGD,16.0,0.0,1,results/malaria/resnet18/robustness/seed43/robustness_attacks_main_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed44,FGSM,0.1,0.9703557312252964,2,results/malaria/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json;results/malaria/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json
malaria,Malaria,resnet18,ResNet-18,seed44,FGSM,0.15,0.9545454545454546,1,results/malaria/resnet18/robustness/seed44/robustness_attacks_fine_max1024.json
